id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq,region
2383,0,1,12,26,12,12,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,600,0,26,96,1,1,8,6.396929741,64,667
2387,0,1,10,28,8,6,378045,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,452,0,22,NA,1,0,12,6.11368227,144,667
2388,0,1,7,27,4,8,378045,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,300,0,30,NA,1,0,14,5.703782558,196,667
2391,0,1,12,26,NA,10,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,393,0,24,NA,6,0,8,5.973809719,64,667
2393,1,1,12,26,NA,7,88672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,200,0,NA,NA,6,0,8,5.298317432,64,665
2398,1,1,9,33,NA,7,107097,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,750,0,51,NA,1,1,18,6.620073318,324,665
2399,1,1,16,26,12,12,426142,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,673,0,31,107,6,1,4,6.511745453,16,665
2402,1,1,14,30,12,14,1002054,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,989,0,38,NA,1,0,10,6.896694183,100,665
2404,1,1,17,27,12,14,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,880,0,49,110,6,0,4,6.779922009,16,665
2406,1,1,13,26,12,12,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,905,0,35,106,1,1,7,6.807934761,49,665
2408,1,1,14,34,NA,10,577458,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,250,0,37,NA,1,1,14,5.52146101,196,667
2409,1,1,10,28,5,12,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,520,0,38,103,1,0,12,6.253829002,144,667
2410,1,1,12,27,5,12,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,356,0,20,53,6,0,9,5.874930859,81,667
2411,1,1,12,24,5,12,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,278,0,24,103,1,0,6,5.627621174,36,667
2412,1,1,12,25,11,11,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,400,0,16,76,2,0,7,5.991464615,49,667
2415,1,1,10,28,NA,8,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,273,0,36,90,1,1,12,5.609471798,144,667
2417,1,1,11,31,7,12,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,500,0,31,96,1,1,14,6.214608192,196,667
2418,1,1,11,33,6,12,370720,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,603,0,35,97,1,1,16,6.401916981,256,667
2419,0,1,12,25,9,11,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,400,0,26,NA,5,1,7,5.991464615,49,667
2422,0,1,12,28,NA,10,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,475,0,35,87,5,1,10,6.163314819,100,667
2424,0,1,12,33,NA,15,370720,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1100,0,39,89,1,1,15,7.003065586,225,667
2427,0,1,14,26,12,12,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,337,1,44,118,6,1,6,5.820083141,36,667
2429,0,1,11,27,16,12,426142,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,538,0,46,NA,1,1,10,6.287858486,100,667
2431,0,1,13,26,NA,8,104794,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,404,0,28,70,1,1,7,6.001414776,49,667
2432,0,1,16,27,17,16,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,757,0,34,104,1,1,5,6.62936306,25,667
2433,0,1,16,33,18,16,370720,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,554,0,36,113,1,1,11,6.317164898,121,667
2435,0,1,16,29,12,11,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,577,0,36,116,1,1,7,6.357842445,49,667
2436,0,1,15,26,12,10,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,432,0,36,114,1,1,5,6.068425655,25,667
2438,0,1,11,29,5,12,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,550,0,33,NA,1,0,12,6.309918404,144,667
2439,0,1,16,24,16,12,414261,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,797,0,41,NA,1,1,2,6.680854797,4,667
2440,0,1,14,27,16,14,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,450,0,29,116,6,1,7,6.109247684,49,667
2441,0,1,13,29,10,11,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,807,0,43,109,1,1,10,6.693323612,100,667
2442,0,1,13,24,10,11,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,600,0,31,NA,1,1,5,6.396929741,25,667
2444,0,1,13,34,6,6,365421,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,933,0,35,NA,1,1,15,6.838405132,225,667
2445,0,1,11,33,NA,10,365421,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,481,0,29,80,1,0,16,6.175867081,256,667
2446,1,1,12,29,9,8,501027,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,623,0,20,NA,1,0,11,6.434546471,121,666
2450,1,1,10,27,4,11,88672,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,328,0,14,NA,1,1,11,5.793013573,121,666
2451,1,1,16,26,6,8,93751,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,600,0,40,116,1,1,4,6.396929741,16,666
2457,1,1,14,27,5,8,88672,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,693,0,32,83,1,1,7,6.54102993,49,666
2460,1,1,15,33,12,12,90620,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,923,0,47,104,1,1,12,6.827629089,144,666
2461,1,1,12,28,12,12,93751,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,721,0,42,106,1,1,10,6.580639362,100,666
2462,1,1,12,25,12,9,86498,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,540,0,26,99,1,1,7,6.291569233,49,666
2463,1,1,13,27,12,9,88672,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,459,1,37,101,1,0,8,6.129050255,64,666
2464,1,1,13,27,11,11,88672,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,485,1,38,74,6,1,8,6.184148788,64,666
2466,1,1,12,25,NA,11,86498,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,350,0,24,NA,6,0,7,5.857933044,49,666
2468,1,1,16,25,18,16,372835,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,200,1,30,121,6,1,3,5.298317432,9,666
2470,1,1,10,30,3,NA,134310,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,520,0,30,NA,1,0,14,6.253829002,196,666
2473,1,1,12,25,6,12,86507,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,250,0,26,NA,4,0,7,5.52146101,49,666
2475,1,1,11,28,NA,NA,88672,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,504,0,22,NA,1,0,11,6.222576141,121,666
2477,1,1,12,28,9,8,88672,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,363,1,21,77,1,1,10,5.894402981,100,666
2478,1,1,11,33,NA,NA,127041,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,654,0,23,NA,1,0,16,6.483107567,256,666
2479,1,1,12,32,5,NA,127041,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,425,0,24,NA,1,0,14,6.052089214,196,666
2480,1,1,12,31,NA,NA,134296,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,245,0,26,NA,4,0,13,5.501258373,169,666
2481,1,1,11,25,NA,8,86498,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,250,0,21,NA,6,1,8,5.52146101,64,666
2483,1,1,13,32,0,NA,370720,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,879,0,40,NA,1,0,13,6.778784752,169,666
2486,1,1,12,26,6,6,88672,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,687,0,18,93,1,0,8,6.532334328,64,666
2487,1,1,11,32,NA,NA,127041,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,402,0,26,NA,1,0,15,5.996451855,225,666
2488,1,1,12,31,6,NA,134296,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,428,0,32,NA,4,0,13,6.059123039,169,666
2489,1,1,13,24,10,12,372835,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,325,0,37,114,4,1,5,5.783825397,25,666
2492,1,1,17,27,16,12,383527,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,725,0,40,103,5,0,4,6.586171627,16,666
2493,1,1,12,25,3,8,89835,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,780,0,34,NA,1,1,7,6.659294128,49,666
2499,0,1,14,27,NA,8,362750,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,264,0,38,NA,1,1,7,5.575949192,49,667
2500,0,1,12,32,6,9,577458,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,450,0,43,92,4,1,14,6.109247684,196,667
2501,0,1,14,27,8,8,88672,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,346,0,33,NA,4,1,7,5.846438885,49,667
2502,0,1,13,24,6,3,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,350,0,21,79,6,1,5,5.857933044,25,667
2503,0,1,13,24,10,13,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,400,0,24,NA,6,1,5,5.991464615,25,667
2504,0,1,12,32,2,6,107097,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,980,0,34,92,1,1,14,6.887552738,196,667
2505,0,1,12,29,NA,5,134296,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,385,0,36,NA,1,1,11,5.953243256,121,667
2507,0,1,17,28,NA,11,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,344,0,35,NA,6,1,5,5.840641499,25,667
2509,0,1,16,25,7,9,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,563,0,NA,99,6,1,3,6.33327961,9,667
2510,0,1,7,29,12,12,144741,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,463,0,28,NA,1,1,16,6.137727261,256,667
2511,0,1,12,28,NA,NA,104794,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,565,0,20,NA,6,0,10,6.336825848,100,667
2512,0,1,12,27,5,9,104794,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,638,0,28,NA,1,1,9,6.458338261,81,667
2513,0,1,10,30,NA,5,134296,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,462,0,29,NA,1,0,14,6.135564804,196,667
2514,0,1,13,27,NA,NA,88672,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,670,1,35,99,1,1,8,6.507277489,64,667
2515,0,1,13,24,NA,NA,86498,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,404,0,26,NA,6,1,5,6.001414776,25,667
2516,0,1,17,25,11,9,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,373,1,33,116,5,1,2,5.921578407,4,667
2517,0,1,12,24,NA,NA,86498,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,230,0,20,NA,6,1,6,5.438079357,36,667
2518,0,1,12,32,NA,NA,127041,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,558,0,40,NA,5,0,14,6.32435894,196,667
2519,0,1,8,29,6,7,134296,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,300,0,18,NA,1,0,15,5.703782558,225,667
2520,0,1,14,29,NA,12,501027,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,913,0,40,NA,1,1,9,6.816735744,81,667
2522,0,1,18,27,12,8,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,558,0,41,98,1,1,3,6.32435894,9,667
2523,0,1,13,33,NA,12,370720,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,529,0,48,114,1,1,14,6.270988464,196,667
2524,0,1,15,26,5,7,93751,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,330,0,45,NA,6,1,5,5.79909277,25,667
2526,0,1,9,26,13,11,93751,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,375,0,28,NA,1,1,11,5.926926136,121,667
2527,0,1,13,24,13,11,91137,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,615,0,25,NA,1,0,5,6.421622276,25,667
2528,0,1,14,27,12,12,426142,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,721,0,34,119,1,1,7,6.580639362,49,665
2529,0,1,16,25,12,12,414261,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,529,1,40,122,4,1,3,6.270988464,9,665
2531,0,1,12,34,6,12,127041,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,859,0,42,77,1,0,16,6.755768776,256,665
2532,0,1,14,27,16,11,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,649,0,35,NA,1,1,7,6.475432873,49,665
2533,0,1,10,24,16,11,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,238,0,26,NA,1,1,8,5.472270489,64,665
2534,0,1,12,34,8,6,150139,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,275,0,37,95,1,0,16,5.616771221,256,665
2536,0,1,14,26,NA,13,88672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,325,0,24,89,1,1,6,5.783825397,36,665
2537,0,1,14,29,NA,16,134296,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,357,0,44,93,5,1,9,5.877735615,81,665
2538,0,1,12,30,NA,10,134296,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,385,0,35,NA,1,0,12,5.953243256,144,665
2540,0,1,14,24,12,15,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,365,0,25,116,1,1,4,5.899897575,16,665
2542,0,1,8,33,6,4,406024,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,800,0,30,NA,1,0,19,6.684611797,361,665
2543,0,1,12,34,5,12,406024,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,482,0,37,110,1,1,16,6.177944183,256,665
2544,0,1,17,29,12,8,493866,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,955,0,39,132,1,1,6,6.861711502,36,665
2545,0,1,17,26,7,12,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,462,0,32,103,1,0,3,6.135564804,9,665
2546,0,1,16,28,2,8,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,417,0,37,112,1,0,6,6.0330863,36,665
2548,0,1,10,25,2,8,367506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,290,0,23,NA,1,0,9,5.669880867,81,665
2549,0,1,12,24,12,12,367506,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,240,0,36,NA,1,1,6,5.480638981,36,665
2552,0,1,12,31,NA,NA,610498,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,829,0,30,NA,1,0,13,6.720220089,169,665
2558,0,1,12,32,12,12,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,361,0,42,99,1,1,14,5.888877869,196,665
2561,0,1,16,28,11,12,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,598,0,46,138,1,1,6,6.393590927,36,665
2562,0,1,13,25,7,10,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,750,1,29,93,1,1,6,6.620073318,36,665
2563,0,1,16,25,12,11,353857,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,385,0,28,88,6,0,3,5.953243256,9,665
2564,0,1,16,28,NA,10,88672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,620,0,26,96,1,1,6,6.429719448,36,665
2570,0,1,13,34,14,12,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,641,0,45,106,1,1,15,6.463029385,225,665
2575,0,1,16,26,12,9,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,468,0,33,90,1,0,4,6.148468494,16,665
2576,0,1,13,24,12,9,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,385,1,29,NA,6,0,5,5.953243256,25,665
2578,0,1,12,25,11,12,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,462,0,25,93,1,0,7,6.135564804,49,665
2579,0,1,12,27,14,10,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,635,0,32,92,1,1,9,6.453625202,81,665
2580,0,1,12,26,14,10,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,400,0,22,101,1,1,8,5.991464615,64,665
2581,0,1,13,27,12,10,420051,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,760,0,27,100,1,1,8,6.633318424,64,665
2583,0,1,13,27,12,10,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,560,1,35,91,1,1,8,6.327936649,64,665
2584,0,1,12,34,3,NA,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1000,0,48,95,1,1,16,6.907755375,256,665
2587,1,1,11,28,6,6,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,425,0,24,71,1,0,11,6.052089214,121,667
2589,1,1,12,30,NA,9,134296,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,411,0,28,89,1,0,12,6.018593311,144,667
2591,1,1,11,25,NA,3,91137,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,179,0,12,67,1,1,8,5.187386036,64,667
2593,1,1,18,32,14,12,370720,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,375,0,44,96,1,0,8,5.926926136,64,667
2594,1,1,18,28,16,12,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1298,0,45,127,6,1,4,7.168580055,16,667
2595,1,1,15,30,8,14,158714,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,476,0,40,NA,1,1,9,6.165417671,81,667
2596,1,1,16,27,8,8,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,775,0,43,114,6,1,5,6.652863026,25,667
2597,1,1,12,27,10,10,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,714,1,37,112,1,1,9,6.570882797,81,667
2600,1,1,10,28,NA,9,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,429,0,34,57,4,0,12,6.061457157,144,667
2602,1,1,13,24,10,11,86498,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,435,0,26,NA,6,1,5,6.075345993,25,667
2603,1,1,13,26,NA,7,93751,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,875,0,30,102,1,1,7,6.774223804,49,667
2604,1,1,14,33,NA,11,127041,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,424,0,29,103,5,0,13,6.049733639,169,667
2605,1,1,12,25,NA,11,86498,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,375,0,34,NA,6,0,7,5.926926136,49,667
2606,1,1,12,25,NA,NA,86498,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,489,0,23,NA,1,0,7,6.192362309,49,667
2607,1,1,15,24,12,7,86498,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,462,0,30,102,1,0,3,6.135564804,9,667
2608,1,1,12,34,8,NA,577458,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,340,0,33,NA,1,0,16,5.828945637,256,667
2610,1,1,12,30,NA,12,501027,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,581,0,45,NA,1,0,12,6.364750862,144,667
2611,1,1,12,27,7,12,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,515,0,34,88,1,1,9,6.244166851,81,667
2612,1,1,12,25,7,12,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1053,0,32,88,1,1,7,6.959398746,49,667
2613,1,1,12,30,10,11,610438,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,475,0,26,NA,1,1,12,6.163314819,144,667
2618,1,1,18,32,14,9,370720,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1502,0,53,132,1,1,8,7.314552784,64,667
2619,1,1,15,33,12,14,411911,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,962,0,45,110,4,1,12,6.869014263,144,667
2620,1,1,15,30,14,18,134296,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,230,0,32,90,4,1,9,5.438079357,81,667
2621,1,1,18,29,14,18,134296,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,750,0,28,96,1,1,5,6.620073318,25,667
2622,1,1,15,26,12,12,88672,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,225,0,29,83,1,0,5,5.416100502,25,667
2626,1,1,13,26,12,NA,88672,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,331,0,32,86,1,1,7,5.802118301,49,667
2627,1,1,11,26,NA,NA,88672,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,397,0,28,NA,1,0,9,5.98393631,81,667
2628,1,1,10,34,10,NA,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,750,0,45,94,1,1,18,6.620073318,324,665
2629,1,1,12,25,8,12,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,450,0,20,86,1,1,7,6.109247684,49,665
2633,1,1,13,25,9,7,353857,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,865,0,40,110,1,1,6,6.762729645,36,665
2634,1,1,8,24,9,10,91137,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,535,0,31,NA,6,1,10,6.282266617,100,665
2636,1,1,16,27,12,8,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,846,0,29,114,1,1,5,6.740519524,25,665
2637,1,1,16,26,12,8,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,759,0,39,130,6,1,4,6.632001877,16,665
2638,1,1,16,24,12,8,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,600,0,40,119,6,1,2,6.396929741,4,665
2640,1,1,12,34,8,NA,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1030,0,26,94,1,1,16,6.937314034,256,665
2642,1,1,14,32,10,8,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,876,0,52,125,1,1,12,6.775366306,144,665
2645,1,1,12,32,NA,NA,370720,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,568,0,44,100,1,0,14,6.342121601,196,665
2646,1,1,16,25,14,14,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,533,0,27,108,6,1,3,6.278521538,9,665
2649,1,1,12,25,10,8,372835,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,481,0,38,NA,1,1,7,6.175867081,49,665
2652,1,1,12,28,NA,11,88672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,604,1,39,83,1,1,10,6.40357399,100,665
2657,1,1,12,27,12,12,426142,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,657,0,32,86,1,1,9,6.48768425,81,665
2659,1,1,12,31,NA,12,493866,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,625,0,36,101,1,0,13,6.43775177,169,665
2661,1,1,12,29,NA,10,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,280,0,16,70,1,1,11,5.634789467,121,665
2665,1,1,10,28,8,7,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,500,0,27,75,1,0,12,6.214608192,144,665
2666,1,1,12,26,8,7,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,535,1,24,105,1,0,8,6.282266617,64,665
2667,1,1,10,26,NA,NA,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,818,0,28,85,1,0,10,6.70686245,100,665
2668,1,1,10,34,NA,NA,365421,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,624,0,33,NA,1,0,18,6.436150551,324,665
2669,1,1,10,28,NA,9,378045,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,604,0,36,89,1,0,12,6.40357399,144,665
2670,1,1,12,31,12,12,493866,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,505,0,25,80,1,1,13,6.224558353,169,665
2671,1,1,12,30,12,12,556697,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,750,0,20,72,1,0,12,6.620073318,144,665
2672,1,1,12,32,11,8,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,721,0,43,NA,1,1,14,6.580639362,196,665
2673,1,1,18,32,12,12,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,674,0,56,115,1,1,8,6.513230324,64,665
2674,1,1,16,33,17,12,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,913,0,48,115,1,1,11,6.816735744,121,665
2675,1,1,17,30,18,18,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,879,1,40,102,1,1,7,6.778784752,49,665
2677,1,1,12,26,8,13,88672,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,427,1,27,NA,1,1,8,6.056784153,64,665
2678,1,1,8,24,12,12,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,792,0,29,NA,1,1,10,6.674561501,100,665
2679,1,1,14,29,10,10,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,327,1,44,99,4,1,9,5.789960384,81,665
2682,1,1,10,30,NA,NA,158714,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,313,0,39,NA,5,0,14,5.746203423,196,665
2683,1,1,16,34,14,12,127041,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,786,0,34,NA,1,1,12,6.666956902,144,665
2686,1,1,18,31,14,12,122473,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,337,0,40,107,1,1,7,5.820083141,49,665
2687,1,1,10,30,NA,4,134296,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,385,0,27,66,6,1,14,5.953243256,196,665
2689,1,1,16,27,8,8,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,529,0,47,108,5,1,5,6.270988464,25,665
